Year,Month,SPEI1,Rainfall,Tmin,Tmax,Tmean,PET,SOI,PDO,SAM,IOD_2,Nino 3 anomaly,Nino 3.4 anomaly,Nino 4 anomaly
1937,4,0.5039167,0.296666667,9.283333333,21.92333333,15.6033333315,80.49711871,0.18,0.2,-4.424,-0.327,0.12,0.21,-0.02
1937,5,0.573677852,1.464516129,7.15483871,17.78387097,12.46935484,51.75883078,0.19,0.53,-2.45,0.122,-0.7,-0.43,-0.2
1937,6,0.383300651,1.143333333,4.643333333,14.38,9.5116666665,36.75494824,0.22,1.75,-1.752,-0.183,-0.4,-0.3,-0.43
1937,7,-0.92273654,0.248387097,2.722580645,14.67419355,8.6983870975,44.51483629,-0.53,0.11,0.425,-0.45,-0.06,0.09,0
1937,8,-0.724795233,1.312903226,6.619354839,17.90967742,12.2645161295,64.44313055,0.2,-0.35,-1.914,-0.14,-0.41,-0.2,-0.15
1937,9,-0.093201922,0.473333333,7.733333333,19.90666667,13.8200000015,90.91056224,0.04,0.63,-1.165,0.015,0.28,0.17,-0.26
1937,10,-0.218637545,1.190322581,11.33225806,24.57741935,17.954838705,139.462981,-0.39,0.76,-1.224,-0.144,-0.26,-0.1,-0.22
1937,11,-0.704469622,0.143333333,14.47333333,29.38666667,21.93,181.9660589,-0.46,-0.18,0.159,0.008,-0.04,0.21,0.04
1937,12,0.805790317,0.816129032,15.21612903,29.22580645,22.22096774,193.6352399,0.64,0.55,0.061,-0.068,0.05,0.22,-0.29
1938,1,0.834995376,0.129032258,16.73870968,30.8516129,23.79516129,197.2373869,0.75,0.5,0.438,-0.019,-0.37,-0.21,-0.26
1938,2,0.962993647,0.371428571,16,29.88571429,22.942857145,156.7092484,0.21,0.02,-2.347,-0.137,0.01,0.23,-0.07
1938,3,-0.735030687,0,15.06129032,30.03870968,22.55,145.4932018,-0.55,0.24,-5.364,0.109,-0.27,-0.06,-0.03
1938,4,-0.771150154,0.306666667,11.10333333,24.86666667,17.985,89.98701106,0.39,0.27,-0.815,-0.27,-0.34,0.09,-0.23
1938,5,-1.086360888,0.235483871,9.296774194,21.03870968,15.167741937,59.25069883,1.18,-0.25,0.221,0.096,-0.37,-0.33,-0.52
1938,6,0.569252622,1.546666667,5.32,14.61,9.965,36.49791,2.01,-0.2,1.434,-0.294,-1.2,-0.88,-0.74
1938,7,0.505096009,1.377419355,4.380645161,13.9483871,9.1645161305,40.52933137,1.87,-0.21,0.046,-0.524,-1.56,-0.98,-0.67
1938,8,0.283976711,1.374193548,4.970967742,15.80967742,10.390322581,59.20495743,1.24,-0.45,-2.091,-0.037,-1.04,-0.81,-0.83
1938,9,-0.690891696,0.256666667,6.273333333,20.20666667,13.2400000015,95.47660046,0.69,-0.01,-0.325,-0.352,-0.59,-0.28,-0.37
1938,10,-1.047882899,0.277419355,10.6516129,25.90322581,18.277419355,151.0041373,1.37,0.07,-0.597,-0.452,-0.71,-0.75,-0.84
1938,11,-0.934577486,0.116666667,13.54666667,29.45666667,21.50166667,185.9218873,-0.07,0.48,-0.639,-0.589,-0.86,-0.72,-0.64
1938,12,-0.445921187,0.032258065,14.34193548,30.66129032,22.5016129,210.4537479,1.42,1.4,-2.458,-0.472,-1.06,-0.79,-0.59
1939,1,-1.73430055,0.080645161,19.26129032,37.18387097,28.222580645,245.9288532,1.74,1.36,-3.527,-0.06,-0.69,-0.67,-0.59
1939,2,-0.104331428,3.314285714,17.83214286,33.075,25.45357143,174.3067464,0.66,0.07,-0.927,0.289,-0.91,-0.95,-0.61
1939,3,1.550540697,1.316129032,14.90322581,26.35806452,20.630645165,121.1861063,1.14,-0.39,0.214,0.121,-0.95,-0.85,-0.49
1939,4,1.783365563,2.963333333,12.28,21.85666667,17.068333335,73.14006904,1.13,0.45,-0.455,-0.19,-0.32,-0.27,-0.2
1939,5,-0.00756914,1.687096774,8.719354839,19.5,14.1096774195,54.951458,-0.1,0.98,-1.753,-0.257,-0.16,-0.25,-0.19
1939,6,1.920140499,2.156666667,6.22,13.10333333,9.661666665,31.07339838,-0.37,1.04,-3.201,-0.064,0.26,0.05,-0.35
1939,7,1.204162752,1.416129032,3.167741935,12.50322581,7.8354838725,38.0611597,0.84,-0.21,-2.742,-0.308,0.14,0.25,-0.07
1939,8,1.672769259,1.977419355,5.84516129,14.74193548,10.293548385,53.4554656,-0.11,-0.74,-6.211,-0.348,0.18,0.06,-0.24
1939,9,0.229188588,1.303333333,6.24,18.95,12.595,89.29407525,-0.95,-1.1,-2.049,-0.179,0.08,0.43,0.47
1939,10,0.715157866,3.632258065,8.664516129,22.06129032,15.3629032245,130.0912711,-1.71,-1.31,-1.397,-0.031,-0.23,-0.47,-0.68
1939,11,1.338114049,2.003333333,11.09666667,24.50333333,17.8,154.5947941,-0.96,-0.88,-0.994,-0.196,0.38,0.32,-0.15
1939,12,0.516255251,0.122580645,12.74193548,28.47419355,20.608064515,196.924929,-1.07,1.51,-0.783,-0.036,0.01,0.05,0.23
1940,1,0.058252387,0.090322581,15.94516129,31.68387097,23.81451613,208.3855771,-0.06,2.03,-1.312,0.145,1.18,1.18,0.5
1940,2,0.316919221,0.051724138,13.02068966,29.74482759,21.382758625,165.3963469,-0.56,1.74,-3.049,-0.144,1.28,1.38,0.7
1940,3,-1.883292928,0.032258065,15.03225806,32.9,23.96612903,164.4900864,-1.34,1.89,0.042,-0.376,1.09,1.19,0.65
1940,4,0.8377361,2.09,9.403333333,21.83333333,15.6183333315,79.86147777,-0.94,2.37,0.5,-0.417,0.8,0.8,0.36
1940,5,0.035179555,0.383870968,5.625806452,17.61612903,11.620967741,53.43266279,-1.39,2.32,0.485,-0.38,0.22,0.34,0.27
1940,6,-0.902386274,0.23,3.58,15.29,9.435,40.19465341,-2.49,2.43,1.01,0.085,0.42,0.55,0.44
1940,7,-0.580848645,0.74516129,5.061290323,15.36129032,10.2112903215,43.68414182,-1.5,2.12,-0.523,-0.267,-0.04,0.21,0.31
1940,8,-1.350346644,0.667741935,3.658064516,17.73870968,10.698387098,68.21828455,-2.11,1.4,1.391,-0.141,0.68,0.75,0.19
1940,9,-0.458119934,1.423333333,6.756666667,20.24333333,13.4999999985,94.72058473,-1.95,1.1,1.231,-0.284,0.12,0.05,-0.03
1940,10,-1.291098848,0.048387097,11.40645161,26.80322581,19.10483871,155.2007004,-1.8,1.19,-0.289,-0.312,0.19,0.32,0.3
1940,11,0.56579309,0.276666667,11.78666667,25.94333333,18.865,163.6125653,-0.77,0.68,-1.537,-0.218,0.3,0.7,0.53
1940,12,-0.640568662,1.103225806,16.1,31.87741935,23.988709675,214.5653998,-3.38,1.96,0.571,-0.246,1.11,1.39,0.77
1941,1,1.784224609,5.183870968,15.9516129,29.55483871,22.753225805,188.7924425,-1.13,2.14,0.867,-0.297,1.24,1.38,0.66
1941,2,0.932282728,0.514285714,14.96428571,29.46785714,22.216071425,157.3008113,-1.6,2.07,0.767,-0.539,1.29,1.34,0.66
1941,3,1.704534839,1.990322581,12.38709677,24.89032258,18.638709675,120.0479351,-1.33,2.41,-2.66,-0.16,1.38,1.41,0.91
1941,4,-1.222992394,0.093333333,11.59333333,25.91666667,18.755,93.77473142,-1.19,1.89,-0.493,-0.202,1.28,1.36,0.99
1941,5,-0.787933601,0.051612903,5.512903226,18.83225806,12.172580643,57.37202276,-0.75,2.25,1.175,-0.19,1.2,1.32,1
1941,6,-0.471750625,0.813333333,4.113333333,15.15,9.6316666665,39.30371654,-1.89,3.01,0.817,-0.262,0.7,0.88,0.52
1941,7,0.721632342,1.916129032,4.832258065,14.09354839,9.4629032275,40.31623171,-2,2.33,-1.275,-0.332,0.47,0.73,0.58
1941,8,-0.906665155,0.403225806,4.164516129,16.9516129,10.5580645145,64.68920265,-2.2,3.31,-1.958,-0.307,0.69,0.79,0.51
1941,9,0.543349579,1.08,7.033333333,18.77333333,12.9033333315,86.68965948,-0.83,1.99,-0.054,-0.227,0.65,0.68,0.36
1941,10,0.686542476,0.832258065,8.258064516,21.52903226,14.893548388,127.6464823,-2.29,1.22,-1.021,-0.03,0.91,0.99,0.59
1941,11,-0.374006426,0.616666667,12.80666667,28.07333333,20.44,177.2043818,-1.09,0.4,-0.936,0.397,1.14,1.17,0.75
1941,12,-0.269152355,0.467741935,15.11290323,30.75483871,22.93387097,208.2493587,-1.07,0.91,0.062,-0.113,1.31,1.27,0.83
1942,1,-0.480136326,0.75483871,16.26451613,32.84516129,24.55483871,217.69176,-1.51,1.01,-0.485,-0.128,0.51,0.61,0.48
1942,2,0.707758896,0.807142857,17.21428571,31.025,24.119642855,160.7994942,-0.51,0.79,-1.909,-0.218,0.2,0.53,0.44
1942,3,0.1389664,0.664516129,14.53870968,28.36129032,21.45,135.9611704,-0.8,0.29,-2.869,-0.15,0.02,0.25,0.06
1942,4,-0.254430965,0.386666667,10.76666667,23.84333333,17.305,86.0467547,-0.52,0.79,-0.52,-0.335,0.05,0.57,0.49
1942,5,1.514344647,2.035483871,9.612903226,17.68709677,13.649999998,46.87104732,0.25,0.84,-0.39,-0.519,-0.29,-0.1,-0.15
1942,6,0.770301304,1.43,6.613333333,14.96666667,10.7900000015,35.63744191,0.8,1.19,-0.449,-0.83,-0.8,-0.52,-0.29
1942,7,0.397554313,0.432258065,4.758064516,13.93225806,9.345161288,39.95291367,-0.08,0.12,-0.513,-0.6,-1.01,-0.55,-0.33
1942,8,0.665445655,1.641935484,5.716129032,15.76451613,10.740322581,57.71335107,0.3,0.44,-2.912,-0.988,-1.27,-0.96,-0.51
1942,9,-0.353147172,0.31,6.85,19.89333333,13.371666665,92.76882183,0.82,0.68,-1.519,-0.84,-1.29,-1.17,-0.72
1942,10,0.318535277,1.490322581,10.30322581,23.18387097,16.74354839,132.8713202,0.7,0.54,-1.13,-0.429,-1.5,-1.32,-0.78
1942,11,0.485757948,0.746666667,13.02666667,26.7,19.863333335,165.1735169,-0.64,-0.1,0.678,-0.475,-1.66,-1.5,-0.79
1942,12,-0.226027763,0.893548387,16.63548387,31.43548387,24.03548387,208.0455344,1.42,-1,1.233,-0.489,-1.19,-1.24,-0.91
1943,1,0.044513803,0.14516129,16.32903226,31.88709677,24.108064515,208.6477153,0.88,-0.18,-1.323,-0.425,-0.89,-1.2,-1.25
1943,2,-0.348354136,0.471428571,15.97857143,32.28571429,24.13214286,174.7813255,0.91,0.02,-3.415,-0.168,-1.03,-1.18,-0.87
1943,3,-0.831445023,0.132258065,14.28387097,29.90322581,22.09354839,146.8976607,0.29,0.26,-0.801,-0.205,-1.08,-1.1,-0.67
1943,4,1.302470851,0.763333333,8.516666667,20.30666667,14.4116666685,74.96992736,1.59,1.08,-0.255,-0.15,-0.46,-0.6,-0.45
1943,5,0.37275569,0.606451613,6.087096774,17.34516129,11.716129032,51.94284068,0.25,0.43,0.997,-0.108,-0.18,-0.36,-0.17
1943,6,0.758061032,0.623333333,4.536666667,13.59666667,9.0666666685,34.87709843,-1.13,0.68,1.039,0.265,0.03,-0.11,-0.2
1943,7,0.001707123,0.709677419,4.129032258,14.2,9.164516129,41.58151562,0.3,-0.36,-1.364,0.192,0.01,-0.09,-0.13
1943,8,0.935718218,0.335483871,4.296774194,14.43548387,9.366129032,55.18084398,0.69,-0.9,-0.182,0.148,0.03,0.05,0.06
1943,9,0.610754504,1.153333333,7.203333333,18.76333333,12.9833333315,86.24665952,0.53,-0.49,1.06,-0.542,-0.37,-0.24,-0.25
1943,10,0.414590601,0.780645161,9.516129032,22.55806452,16.037096776,130.9663163,0.79,-0.04,0.012,-0.376,-0.22,-0.44,-0.49
1943,11,1.170589094,0.54,11.99333333,25.03333333,18.51333333,155.5211194,0.22,0.29,0.459,-0.265,-0.45,-0.5,-0.55
1943,12,-0.18828928,0.058064516,14,30.09677419,22.048387095,206.6630895,-1.06,0.58,1.192,-0.317,-0.48,-0.42,-0.35
1944,1,-0.388890961,0.025806452,16.12903226,32.53548387,24.332258065,215.407248,-0.95,0.18,-0.004,-0.089,-0.53,-0.42,-0.28
1944,2,0.920435954,0.086206897,14.47586207,29.20689655,21.84137931,157.0451086,0.3,0.17,-1.318,0.327,0.12,0.16,-0.18
1944,3,0.148632802,0.606451613,13.83870968,28.00645161,20.922580645,135.7985957,0.46,0.08,-2.132,-0.077,-0.23,-0.21,-0.08
1944,4,1.627161282,1.403333333,8.273333333,19.72333333,13.9983333315,72.93300238,-0.54,0.72,-2.395,-0.166,0.15,0.11,-0.02
1944,5,1.730365698,1.912903226,7.238709677,15.88709677,11.5629032235,45.2898606,0.02,-0.35,-0.771,0.363,-0.02,0.14,0.09
1944,6,-0.121252832,0.183333333,3.233333333,14.05,8.6416666665,37.50576346,-0.61,-0.98,0.86,0,0.09,0.04,-0.06
1944,7,-0.560297481,0.55483871,3.667741935,14.6516129,9.1596774175,43.4174671,-0.85,-0.4,-0.876,0.15,0.11,0.08,0.03
1944,8,-0.626404878,0.074193548,4.1,16.36129032,10.23064516,62.6138513,0.13,-0.51,1.84,0.163,-0.01,0,0.05
1944,9,-1.381191669,0.19,7.086666667,21.79666667,14.4416666685,101.8993799,0.22,-0.56,1.227,0.107,-0.16,-0.31,-0.08
1944,10,-0.191645528,0.429032258,9.748387097,23.71935484,16.7338709685,138.3419847,-1.03,-0.4,0.026,-0.441,-0.35,-0.22,-0.1
1944,11,-0.091557776,0.533333333,13.70333333,27.95666667,20.83,172.9686479,-0.84,0.33,-2.003,-0.126,-0.63,-0.35,0
1944,12,0.979675739,0.8,13.77419355,28.28387097,21.02903226,191.1913279,0.36,0.2,-2.95,0.248,-0.58,-0.26,-0.05
1945,1,0.970144413,0.516129032,16.41935484,30.53225806,23.47580645,195.723059,0.43,-1.02,-1.091,-0.075,-0.48,-0.36,-0.29
1945,2,1.40588382,0.8,14.40714286,28.25714286,21.33214286,150.3202713,0.53,0.72,-1.923,0.169,-0.32,-0.47,-0.38
1945,3,0.869345257,0.016129032,11.27741935,25.55483871,18.41612903,127.4992276,1.33,-0.42,-1.989,0.305,-0.85,-0.79,-0.76
1945,4,-0.164946781,0,8.92,22.8,15.86,85.00135248,-0.73,-0.4,-0.974,-0.254,-0.6,-0.76,-0.8
1945,5,-0.519417792,0.248387097,6.296774194,18.7516129,12.524193547,56.12970296,0.02,-0.07,-1.349,-0.492,-0.07,-0.46,-0.7
1945,6,-0.368305847,2.193333333,6.046666667,16.42333333,11.2349999985,40.33789437,0.8,0.56,-2.541,-0.449,-0.27,-0.59,-0.79
1945,7,0.659791897,0.841935484,2.912903226,12.89354839,7.903225808,39.45835907,0.39,1.02,0.109,-0.427,-0.38,-0.61,-0.57
1945,8,0.992163922,2.048387097,6.438709677,15.8483871,11.1435483885,56.63806097,1.06,0.18,-1.208,-0.543,-0.55,-0.84,-0.57
1945,9,0.622653447,0.29,6.58,18.29666667,12.438333335,85.29186454,0.8,-0.27,-0.987,-0.488,-0.47,-0.82,-0.51
1945,10,0.868161127,2.035483871,9.541935484,21.94193548,15.741935482,126.5885592,0.21,0.1,-1.524,-0.353,-0.61,-0.86,-0.44
1945,11,0.658854351,0.51,13.33,26.53,19.93,162.5766732,-0.45,-1.94,0.576,-0.2,-0.25,-0.42,-0.26
1945,12,-1.046571239,0.25483871,15.97741935,32.47741935,24.22741935,220.6771872,0.63,-0.74,0.946,-0.258,-0.54,-0.54,-0.36
1946,1,-0.015557717,1.883870968,16.36129032,32.19032258,24.27580645,211.2992115,-0.32,-0.91,-0.192,0.133,-0.7,-0.44,-0.34
1946,2,2.033649804,4.367857143,15.53571429,27.81785714,21.676785715,142.8031839,0.29,-0.32,-2.267,0.066,-0.65,-0.24,-0.14
1946,3,2.442862843,0.670967742,12.17419355,23.16129032,17.667741935,109.5356985,-0.38,-0.41,-1.5,-0.126,-0.61,-0.36,-0.24
1946,4,0.967049587,0.43,8.06,20.62666667,14.343333335,77.23567582,-1.03,-0.78,-1.007,-0.482,-0.53,-0.48,-0.17
1946,5,0.170843895,0.729032258,6.364516129,17.82903226,12.0967741945,53.09292183,-1.19,0.5,-0.557,0.377,-0.62,-0.39,-0.02
1946,6,0.404580708,0.866666667,3.643333333,13.78,8.7116666665,36.40382974,-1.32,-0.86,-0.112,-0.217,-0.44,0.15,0.33
1946,7,0.714761474,1.383870968,5.841935484,14.43870968,10.140322582,39.80808233,-0.99,-0.84,-3.693,-0.062,-0.31,0.03,0.11
1946,8,0.829375777,1.106451613,4.632258065,14.92258065,9.7774193575,56.43354778,-0.64,-0.36,-2.727,0.277,-0.96,-0.52,-0.07
1946,9,0.128755548,0.203333333,6.163333333,18.85,12.5066666665,88.95280714,-1.58,-0.22,0.403,0.034,-0.29,-0.19,0.18
1946,10,0.517456867,0.503225806,8.05483871,21.70645161,14.88064516,129.4130578,-1.38,-0.36,-1.201,-0.018,-0.34,-0.01,0.08
1946,11,0.850756197,2.433333333,12.75333333,26.17,19.461666665,161.8710012,-0.25,-1.48,-4.762,0.097,-0.38,-0.18,0.02
1946,12,0.634261426,0.506451613,14.56774194,29.14193548,21.85483871,195.6911558,-0.71,-0.96,-1.446,-0.18,-0.19,0.03,0.45
1947,1,-0.095594023,0.058064516,16.50967742,32.19354839,24.351612905,210.7070531,-0.63,-0.73,-2.753,-0.222,0.23,0.39,0.22
1947,2,0.963443405,0.985714286,18.9,31.47142857,25.185714285,157.3169427,-0.56,-0.29,0.205,0.109,-0.16,-0.13,-0.14
1947,3,1.591652762,2.34516129,14.44516129,26.19354839,20.31935484,121.7349643,1.13,1.17,0.699,0.1,0.15,0.28,0.24
1947,4,0.65053716,0.206666667,10.46333333,22.22,16.341666665,79.34943004,-0.56,0.7,0.275,-0.111,-0.13,-0.07,-0.07
1947,5,-1.058890199,0.212903226,8.04516129,20.40967742,14.227419355,59.06700346,-1.24,0.37,0.201,0.184,-0.43,-0.55,-0.14
1947,6,0.167203456,1.286666667,5.76,15.26333333,10.511666665,37.64140962,0.16,1.36,-0.919,0.047,-0.1,0.07,0.38
1947,7,1.747755183,2.329032258,5.216129032,13.10322581,9.159677421,36.79131896,0.98,0.16,-1.674,-0.536,-0.39,-0.39,-0.37
1947,8,1.467514897,0.851612903,4.764516129,14.1516129,9.4580645145,53.27579002,0.66,0.3,-1.302,-0.547,-0.52,-0.37,-0.19
1947,9,1.207138544,0.803333333,7.543333333,17.93666667,12.7400000015,81.13237359,1.1,0.58,0.681,-0.864,-0.88,-1.05,-0.71
1947,10,1.381184994,1.541935484,9.180645161,20.76451613,14.9725806455,119.5454336,-0.35,0.85,-1.174,-0.664,-0.7,-0.82,-0.79
1947,11,1.515578663,1.236666667,11.3,24.17666667,17.738333335,151.2457726,0.75,-0.14,-0.217,-0.196,-0.52,-0.73,-0.86
1947,12,1.972698199,1.658064516,14.60967742,27.15806452,20.88387097,177.1359146,0.47,1.67,-0.505,-0.196,0.13,0.18,-0.04
1948,1,0.884268819,0.287096774,15.58064516,30.23548387,22.908064515,196.7022018,-0.43,-0.11,-0.97,-0.232,-0.12,0.05,-0.01
1948,2,1.088183916,2.420689655,17.23103448,30.53103448,23.88103448,156.9001445,-0.41,-0.74,-0.593,-0.075,0.32,0.37,-0.19
1948,3,1.272124249,0.009677419,10.91935484,24.68387097,17.801612905,123.0639401,-0.6,-0.03,-0.751,0.125,0.5,0.63,0.3
1948,4,1.01904259,1.996666667,10.02,21.79666667,15.908333335,78.4089183,0.26,-1.33,-0.88,-0.028,0.04,0.25,0.1
1948,5,1.693167542,0.983870968,7.374193548,15.76451613,11.569354839,44.61882874,0.35,-0.23,-1.972,-0.005,-0.01,0.31,0.46
1948,6,0.996790533,1.686666667,5.163333333,13.96333333,9.5633333315,35.00844317,-0.76,0.08,1.751,0.173,-0.28,0.06,0.39
1948,7,0.19557426,0.6,3.064516129,13.4516129,8.2580645145,40.80950482,0.1,-0.92,-1.135,-0.171,-0.35,-0.06,-0.19
1948,8,-0.60836057,0.248387097,5.396774194,16.91290323,11.154838712,62.68211575,-0.55,-1.56,-3.303,-0.35,-0.03,-0.02,-0.25
1948,9,-0.276617006,0.976666667,7.386666667,20.13,13.7583333335,92.83319587,-0.76,-1.74,-2.26,-0.542,-0.34,-0.02,-0.23
1948,10,0.685622082,1.296774194,8.396774194,21.65806452,15.027419357,128.1224189,0.54,-1.32,-1.603,-0.133,-0.77,-0.68,-0.29
1948,11,0.796380888,1.046666667,11.44333333,25.49333333,18.46833333,161.2316217,0.19,-0.89,-1.559,-0.256,-0.32,-0.3,-0.3
1948,12,0.329745099,1.803225806,14.83870968,29.86129032,22.35,201.1595085,-0.72,-1.7,-1.876,-0.437,0.21,0.38,-0.17
1949,1,0.946875167,0.503225806,15.69354839,30.21612903,22.95483871,196.0375755,-0.86,-2.01,-2.42,0.093,-0.74,-0.46,-0.18
1949,2,1.804510875,0.835714286,14.46785714,27.36785714,20.91785714,143.5374419,0.05,-3.6,-2.552,0.257,0,0.26,0.4
1949,3,1.478308167,2.812903226,14.54516129,26.50967742,20.527419355,123.5201514,0.49,-1,-0.661,-0.021,-0.52,-0.55,-0.36
1949,4,0.477002347,0.176666667,7.903333333,21.34333333,14.6233333315,80.57017126,0.28,-0.53,-2.703,0.241,0.24,0.19,-0.06
1949,5,0.952756356,1.129032258,6.677419355,16.82258065,11.7500000025,49.36525597,-0.68,-1.07,-0.577,-0.011,-0.12,-0.07,-0.19
1949,6,0.553840869,0.636666667,3.06,13.21333333,8.136666665,35.64354932,-1.6,-0.7,1.641,0.104,-0.84,-0.72,-0.55
1949,7,0.210818618,0.948387097,4.051612903,13.99677419,9.0241935465,41.10594821,-0.15,-0.56,-1.498,0.088,-0.69,-0.39,-0.39
1949,8,-0.886042323,0.264516129,4.106451613,16.85483871,10.4806451615,64.41487519,-0.64,-1.3,0.058,0.123,-0.58,-0.32,-0.2
1949,9,0.122233486,0.846666667,5.983333333,18.91666667,12.4500000015,89.6454673,0.17,-0.93,0.617,0.016,-0.92,-0.65,-0.87
1949,10,1.650030741,2.85483871,10.86451613,21.29677419,16.08064516,117.2833406,0.38,-1.41,-1.975,0.035,-1.11,-0.72,-0.72
1949,11,1.767816355,1.906666667,12.39333333,24.32666667,18.36,148.1473097,-0.77,-0.83,-0.409,-0.272,-1.45,-1.33,-1.27
1949,12,1.149031908,0.035483871,13.60967742,27.85806452,20.73387097,188.0218128,0.77,-0.8,-4.008,-0.261,-1.34,-1.2,-0.89
1950,1,0.847243539,0,15.62903226,30.28387097,22.956451615,196.9360093,0.54,-2.13,-3.553,0.022,-1.34,-1.05,-0.69
1950,2,2.198453505,4.2,16.02857143,27.63928571,21.83392857,139.3977055,1.58,-2.91,0.242,-0.474,-1.6,-1.5,-1.1
1950,3,1.988804514,4.761290323,14.58709677,25.92258065,20.25483871,119.3742303,1.79,-1.13,-2.795,-0.592,-0.96,-1.07,-0.91
1950,4,0.536936255,1.49,10.21333333,22.56666667,16.39,81.453204,1.67,-1.2,-2.217,-0.399,-0.98,-0.91,-0.76
1950,5,0.032278443,1.090322581,7.319354839,18.59032258,12.9548387095,54.15374396,0.55,-2.23,-0.535,-0.229,-1.33,-1.3,-0.79
1950,6,-0.060546828,0.72,4.516666667,14.74666667,9.6316666685,37.84011719,3.06,-1.77,-0.329,-0.38,-1.01,-0.86,-0.62
1950,7,-0.133775929,1.035483871,5.380645161,15.06451613,10.2225806455,42.37451163,2.14,-2.93,2.039,-0.251,-1.04,-1.08,-0.98
1950,8,-0.364229037,0.661290323,5.3,16.61935484,10.95967742,61.72542425,1.14,-0.7,-0.705,-0.107,-0.51,-0.63,-0.99
1950,9,-0.676459449,0.646666667,7.37,20.69333333,14.031666665,95.7444362,0.63,-2.14,-0.263,-0.525,-1.11,-1.1,-0.96
1950,10,0.679694772,1.390322581,9.687096774,22.2516129,15.969354837,128.2895089,1.68,-1.36,-0.457,-0.431,-0.88,-0.83,-1.06
1950,11,0.655436424,1.21,13.04333333,26.48333333,19.76333333,163.3233277,0.89,-2.46,-1.562,-0.104,-1.45,-1.38,-1.42
1950,12,-0.404373436,0.474193548,15.93225806,31.34193548,23.63709677,210.2658957,2.46,-0.76,0.672,0.043,-0.97,-1.04,-0.79
1951,1,-0.111499702,0.490322581,18.31935484,33.12580645,25.722580645,211.3870511,1.32,-1.54,0.608,0.321,-0.72,-1.13,-1.26
1951,2,0.373841846,2.839285714,16.51785714,31.55,24.03392857,167.4164512,0.47,-1.06,0.358,0.291,-0.43,-0.74,-0.96
1951,3,-0.728836252,0.032258065,14.89354839,29.95483871,22.42419355,145.4451028,-0.71,-1.9,-0.958,0.359,-0.63,-0.77,-0.77
1951,4,1.777282393,0.816666667,8.853333333,19.57333333,14.2133333315,71.04692414,-1.03,-0.36,-3.476,-0.438,0,-0.17,-0.53
1951,5,1.390278598,2.312903226,8.206451613,17.19032258,12.6983870965,47.94497045,-1.29,-0.25,-1.33,-0.059,-0.12,-0.1,-0.19
1951,6,0.650782938,2.526666667,7.106666667,15.79333333,11.4499999985,37.18047295,-0.52,-1.09,-0.568,-0.076,0.27,-0.09,-0.39
1951,7,0.875654525,1.506451613,4.393548387,13.5483871,8.9709677435,39.36058102,-1.33,0.7,-0.261,-0.123,1.14,0.66,-0.03
1951,8,1.897981523,1.458064516,5.380645161,14.10322581,9.7419354855,51.89030092,-0.75,-1.37,-3.05,0.236,1.26,0.9,0.14
1951,9,-0.618011137,0.71,7.58,20.69666667,14.138333335,95.31729547,-1.17,-0.08,0.679,0.101,0.87,0.67,0.09
1951,10,0.709141781,1.412903226,9.35483871,22.0516129,15.703225805,127.9466199,-1.44,-0.32,-3.519,-0.008,1.03,0.79,0.15
1951,11,0.306013062,0.333333333,9.83,25.59333333,17.711666665,167.2166608,-0.98,-0.28,-6.533,0.246,1.03,0.78,0.26
1951,12,0.085775741,0.306451613,14.08064516,29.72903226,21.90483871,203.0303535,-0.9,-1.68,-2.934,-0.003,0.81,0.71,0.34
1952,1,-0.251802864,0.106451613,15.23870968,31.90967742,23.57419355,213.2299441,-0.92,-2.01,-1.922,-0.004,0.43,0.39,0.24
1952,2,0.236330116,0.034482759,14.39655172,30.46551724,22.43103448,166.4616493,-0.83,-0.46,1.184,0.16,0.2,0.24,0.13
1952,3,-0.370641218,0.638709677,14.92258065,29.39677419,22.15967742,141.6445368,-0.02,-0.63,-2.126,0.226,0.11,0.04,-0.09
1952,4,1.552679663,1.99,10.05333333,20.87,15.461666665,74.1494137,-0.73,-1.05,-1.916,0.149,0.14,0.41,0.24
1952,5,1.325204227,2.932258065,7.132258065,16.92903226,12.0306451625,48.97096085,0.67,-1,-2.44,-0.069,-0.52,-0.38,0.04
1952,6,1.074845834,1.73,6.29,14.46,10.375,34.73260954,0.78,-1.43,-3.33,0.134,-0.73,-0.66,-0.29
1952,7,0.266534331,0.829032258,2.95483871,13.4,8.177419355,40.79675889,0.51,-1.25,1.46,-0.333,-0.76,-0.59,-0.42
1952,8,-0.566836888,0.732258065,5.009677419,16.81290323,10.9112903245,62.92486673,-0.38,-0.6,-0.111,-0.351,-0.55,-0.42,-0.34
1952,9,-0.594711931,1.136666667,6.65,20.36666667,13.508333335,95.55027964,-0.24,-0.89,-1.738,-0.501,-0.62,-0.35,0
1952,10,1.443433841,3.332258065,9.503225806,21.05806452,15.280645163,120.5178595,0.12,-0.35,-1.184,-0.386,-0.27,-0.04,-0.12
1952,11,1.740974297,3.51,10.56333333,23.7,17.131666665,150.1572683,-0.22,-0.76,-2.418,-0.047,-0.55,-0.32,-0.33
1952,12,0.802832976,0.551612903,13.9516129,28.60967742,21.28064516,193.4117183,-1.4,0.04,-0.897,0.039,-0.69,-0.55,-0.28
1953,1,0.357841139,1.035483871,16.32580645,31.48064516,23.903225805,204.919626,0.12,-0.57,-0.33,0.37,0.07,0.36,0.25
